record_id,source,star_rating,production_label,star_implied,lexicon_label,xlmr_label,text
e9ef2765d66234a7238e209bac13f3459777c7562cb00f77306027464ad97e96,google_play,3,neutral,neutral,neutral,negative,"The animation that happens when switching from one page to another takes a lot of time. It's annoying. You should fix this issue. Even if I want to check the balance, it take much time. The animation should be smoother."
23bbb79ebbd10a377ceed004e5c4087fa3c4e613e6231c17f59988f708becdd6,google_play,5,positive,positive,positive,neutral,Best app for online Banking in Bangladesh
a97e14d0a0af8cc62d78e4bc613332222352dedad358fa75c2f856fe6ff7d2a0,google_play,5,positive,positive,neutral,neutral,naic apps
e695718bb246362a1fb10f450d7d0469a464837aec16581c0b87fe07f7441382,google_play,4,positive,positive,neutral,positive,better
62cc5821b6ecdd373ce19a3eb441558cfbf6474d45341a13f85dc8310fada043,google_play,5,positive,positive,neutral,positive,user friendly and easy to operate
8d7f6ece88aea9d58af68c250c0453a81fc305e53a0837d3fe673f7f04b55801,google_play,2,negative,negative,negative,positive,The app is slower than the other Bangladeshi banking apps. The design & experience can be enhanced.
b8f5afd8342c4e29d1b76b19b6b4661aa71b9cce16b49adc4c920bb768ab2493,google_play,5,positive,positive,positive,neutral,Best Banking App
8b2f8c921db20c833d7e696559a8973d1035b95c75af28a5277d7a5f4e9ed9b6,google_play,5,positive,positive,neutral,negative,brac bank is the bast in Bangladesh
8d8d7af46a4c84ea706b7a87d4d74218c5a6185b5c2935a00b9f28a1bd31d502,google_play,3,neutral,neutral,positive,neutral,Need to be more faster and clear
72f6b2308d53cb2c3c997b1d50a7898a07988f5fac62182aa3f824771e059d7c,google_play,3,neutral,neutral,neutral,negative,"In adding Beneficiary name, there is insufficient space for Account holder name field. I could not write Account holder name fully. It was 28 characters. I hope it would be fixed soon (upto 30 Characters)."
f2b409b756f34bc9803613beab0df5fa76389900e2ee67e9815652b112da9bca,google_play,1,negative,negative,positive,positive,best sheba.
4bb4d503b18dad81a674f6eb3c997249c5be5d9cd5a459ca7e3e4d0d4409819e,google_play,3,neutral,neutral,neutral,negative,with low signal/internet can't log in
7885f9059e761be23694fa1e78b0266f0a1363c2c2ec7e40e66a48aa95953fe5,google_play,5,positive,positive,neutral,positive,fantastic experience with Brac Bank
853f2d9dc477378f3ec9569a57d575d49ccb8bdb6742df34ac1b494c2d6804ee,google_play,5,positive,positive,neutral,positive,nice service
4247cbd7c237d54ca6c846068bd14bbcecc1211ff9f0e69fa95eac21b034b923,google_play,1,negative,negative,neutral,negative,A very slow app that is very annoying to use. Try to make it fast like Bkash apps.
55828ca8a35ce1a171c06149b5eaa3520c1465ca8ddd62a9e34448619970f374,google_play,5,positive,positive,neutral,positive,nice 👍
4158af431b9ad90b87ddf138531132f605adb3db292ea8436bb2902291c304e4,google_play,5,positive,positive,neutral,positive,I like this moment ☺️
228bdb0742c615ac2f67e678c9f08f70095a79e0d8f731cb9dcf880cc35e3a59,google_play,3,neutral,neutral,neutral,positive,good but slowl
66c9bee314ca3d6ae6337d65c0b87d584a902896b9cd967140c3f126b8edafdb,google_play,3,neutral,neutral,neutral,negative,"The Astha app was once an excellent banking app, but its quality has declined badly over time. The app is now extremely slow, lags frequently, and often feels unreliable for regular banking tasks. Charging Tk 10 for NPSB fund transfers is unacceptable, especially when other banks like Prime Bank and Pubali Bank still provide this service free of cost. This decision feels customer-unfriendly. BRAC Bank must urgently fix performance issues and review its pricing policy."
329a6a68cfd1dd4dcff8730af3084cc69913916b8c6af264a2d9ce6fe28378d5,google_play,5,positive,positive,neutral,positive,its awesome 🥰
204f64dd9b43ffb932f92b6ab9134c5c57c60603c4236f420b597a6fd2575a46,google_play,5,positive,positive,neutral,neutral,প্রবাস থেকে ব্রাক ব্যাংকের আস্থা অ্যাপস কি চালাতে পারবো
4acc115a8b602aa828c3bf81d681bfb141457e6acf5a59acf8bcf1ff3c7edb36,google_play,5,positive,positive,positive,negative,good but I cannot open otp on my redmi note 8
9d3350d1aa6fb27f6e0630dd3484598711c49e20ed921ab8f1982780d855e226,google_play,5,positive,positive,positive,negative,app aktu fast korte hobe
fd812471082fad9e12979380e339d0ba8909cce8b0a5c47b1a745f1fb862c99b,google_play,1,negative,negative,neutral,negative,disable preloader. It just ruins overall experience
55f359f345fa725910deb131824bd902625c8bc140a156f35c743866b78b3606,google_play,5,positive,positive,neutral,neutral,i weel try
b13146d8f5cefcc1d070cc8b5a42c0605aeb048df3b1822c260ffe69dac56092,google_play,1,negative,negative,neutral,negative,nothing to apps four developer and not open bank account
72f9c8ef865ad9996feb4d2f88835ef6e034112d72b78383354f6896aafab99f,google_play,1,negative,negative,neutral,negative,does not work on bootloader unlocked device.
999fa006920de54dd0841d4ec907cd94d19754989f338e7fea001fbafabacf74,google_play,5,positive,positive,neutral,positive,A caring banking app that offers instant support when you need it most.
b341a2c332b12c0834f4c60e1807d23d4aa9f0cd805bca90922cb102ecc1e168,google_play,5,positive,positive,neutral,positive,wonder service....
0b007d16c0c434be620f400d6fd209711e4952ec226e2fc9dd1840d7d29c683c,google_play,5,positive,positive,neutral,positive,nice apps
637e4f032afab49af3963fdf4fdebfe00bec6cce80767a1b07165293a4428a77,google_play,5,positive,positive,neutral,positive,smart and handy
4c14c2e938437f9b81ec64f225eac2570113dd4a7c6e8ac30d8013486bf25669,google_play,1,negative,negative,neutral,negative,Too much slow. Not good at all
15f2708ef56419c550758516e7db15cc68569441f6290093d17e8264b65f4d9d,google_play,1,negative,negative,neutral,negative,"Such a poor Ui, seems like an App from 1990."
0e95a97fcef2527518832a80eefc20d824ce2c386d791d13aa117bd786ecc6bf,google_play,5,positive,positive,neutral,positive,nice app
054d5cdb5fcdacea2ab8b43f8733d8e231991f19352632cd3f58c835ffbce577,google_play,5,positive,positive,neutral,positive,at a glance user friendly
0cbc991da9b1e6126b77a567d1ded870c0d10c1381ae4bb82d35e7b3e6b6a6e4,google_play,1,negative,negative,neutral,neutral,amar phone root kora na tarporeo app open hoyna bole phone root kora!! eyta kono kotha
6a8c20069234a9d9dcd873db4fcf2d13be1db43d00880cfac72cc7fc9f91dce5,google_play,1,negative,negative,neutral,negative,"The astha app by BRAC Bank is a profoundly deficient digital platform, exposing systemic failures in design, strategy, and execution. Its structure is chaotic, visual logic is feeble, and usability standards are flagrantly ignored. Performance is erratic and unstable. From a governance perspective, it is indefensible and misaligned with modern banking paradigms."
f89ff69b3b59c0749ff87eae2ad75fa5b221e471152f0a7ced06e3afacea0330,google_play,5,positive,positive,neutral,positive,nice App
0b6c92654f622706842913709be0b241365c989b22af69618b57ea1c351d08b5,google_play,5,positive,positive,negative,neutral,"আস্থা এপসের অনেক সীমাবদ্ধতা আছে। ইসলামি ব্যাংকের সেলফিনে বাই ডিফল্ট লগ ইন Info বসানো থাকে, শুধু পাসওয়ার্ড দিলেই লগ ইন হয়ে যায়। সেলফিনে কাউকে একবার টাকা পাটালেই সেই একাউন্ট বেনিফিসিয়ারি হিসাবে এড হয়ে যায়, আলাদাভাবে করতে হয় না। সবচেয়ে বড় সমস্যা আস্থাতে OTP সরাসরি এলাউ করার অপশন নাই। OTP দেখে বসাতে হয়।"
b8c62fbebf9dcbc83ff0662f35ca0878a156d1160307b3ee31e6a83bbac70d56,google_play,5,positive,positive,positive,negative,"A very nice app. But no work can be done without card active, it is not good. I want to work without card active."
39c196138e2c0992ee6caee6f3b605497ffe539f5486ad077a379652471bd7ce,google_play,5,positive,positive,neutral,negative,Awesome app but buffering
c7e35a756d416df1b1cd044674f362ff2901bd26dc9ee1191cfa5f2b41fd0067,google_play,1,negative,negative,neutral,negative,very solow
4ec265970bd959b7a8a13be397430a844f6ad56298bf9422237eb7ad2805d48e,google_play,1,negative,negative,neutral,neutral,"Assalamualaikum, I want to open a BRAC Digital Savings Account with Visa Debit Card. I have my NID and Bangladesh mobile number for verification. I cannot visit the branch. Please guide me step by step so I can complete account opening online. My Address:"
97bb43378f5d9d33a57d2898c1fc5555947c1b5fde7818dcbb6598cb381736a9,google_play,4,positive,positive,negative,negative,Works too slow
6abc950bed00ed3027fa095e3df5ff4214164a7ed3374908d1a683eab8abe4a4,google_play,4,positive,positive,positive,neutral,"Please update your app so that the user name remains saved after login. Currently, users have to enter the user name again, which is inconvenient. Keeping the user name saved will greatly improve the user experience."
08a93851f79bffcc36355796cb41e7bfc97f6ad2fbe7022f0ed07ad7960ebb7f,google_play,1,negative,negative,neutral,positive,"Oh wow, what a delightful app endless loading screens, failing transactions, and bugs everywhere. Truly a masterclass in how not to build user experience."
c6df7be1a0cdecdb02376e1012881e72e1dea4768e357695ec48100c59d2ca21,google_play,3,neutral,neutral,negative,negative,This app is very slow that is very annoying for use.please fix the problem. it tooks a lot of time to do a task.
e4207cdd31dbc9737510345090c6d7e39d856112d010621919457848694d9103,google_play,3,neutral,neutral,neutral,negative,"every time I logged in, I have to put my password on. it frustrating!"
1e6a639b134591f5c3cfe7c0f8ad2c46709327027c1091d5b4f16423d13bdf10,google_play,5,positive,positive,neutral,positive,ব্র্যাক ব্যাংক অত্যন্ত আস্থাভাজক একটা প্রতিষ্ঠান। ব্র্যাক ব্যাংকের সাথে যুক্ত হতে পেরে আমি নিজেকে আনন্দিত মনে করছি
605124b3448c14085cc64accb4f062c084397729ebc7114913a830b30b50a710,google_play,3,neutral,neutral,neutral,positive,Nice 👍
f1d0dc6179c50e8fe21bc016f44e754c7dd1ae3d4f9ea1a7572d09f22f1d50ff,google_play,1,negative,negative,neutral,negative,Maintenance break without notice
ffab2165bf03dbe284ca553e338286800dc367ac3d595f3d2704b4dce56e1943,google_play,3,neutral,neutral,neutral,negative,It's not an proper Android application. It's just an integration of webview pages. That's why it doesn't feel smooth like other banking apps while navigating.
aa0d804f911b117cce2e767147831424712c39dacc09fdadac9f87946928bf34,google_play,1,negative,negative,neutral,negative,sarver eto baje ken. kaj hoy na. sala ekta kaj korte 30 min boshe thaka lage
551c4e605561939becc61e85f11965344850925dc7115689df50ec0ed734b240,google_play,1,negative,negative,neutral,neutral,একদমই ফালতু অ্যাপ সার্ভার
c00a7b3f5ffb8e74ce6ebf9e119f1e439c0718a2d1f35863dced76b9259f4263,google_play,5,positive,positive,neutral,negative,এটা ওমানে চলে না দি
44ae256d37289b150e3dcd7a42ab4193790e6c297a6460672a100b5f30ab1a41,google_play,5,positive,positive,neutral,positive,nice app
32aaefb54dc41ee3c019dd9c5a42040e362097b3b104cb9f6424b86948fbf30a,google_play,1,negative,negative,neutral,negative,"Need to improve the ui experience.Lack of fluency & smoothness over the apps.So the developer must need to improve the overall ui system,smoothness & the smooth transition of the apps..."
174fd23af3ae9a397f46c9d5a760542c48b52f34fe75794276a9729e8490606e,google_play,4,positive,positive,neutral,positive,"This is a simple and easy operation app, also for quick services."
58b3add7da7743f232054724850307b59cc41f22d0c1dd671d9c506477f5fa52,google_play,5,positive,positive,neutral,positive,nice aps
74f91c41323ec8edca32de1e93947d6a351d23153d9513966d57260cf40d8916,google_play,5,positive,positive,neutral,positive,I am satisfied with using this app
a5b3b596fbb08bc2b5abcd689084b4210cf9a56bb95bc9c88acf2e4e6e4654b0,google_play,5,positive,positive,negative,negative,need more improve designe & speed.very slow runing app.
108f7a8e624edde7729c71ccd9561804815ce4347885e0ba853c178f5c137add,google_play,3,neutral,neutral,neutral,negative,"The UI of this app is super critical. It is not beginner friendly like bKash, Upay, Nagad etc. So, it should be changed according to the customers choice."
0860bbbdb1c4f7ff161e6fddabeb95bc8709e4fcbbf4f7dd08a8e2ee7c5bb5cc,google_play,5,positive,positive,neutral,positive,Current apps performance is much better then previous one.
3cc9f430bfaaee77db904edf4b1970d0ac57f76c4bcb8e45c810854f266f8f20,google_play,5,positive,positive,neutral,positive,beautiful apps
b4d33e77d56817521fbf8aed469e6240df5b709536cfb4afc05c917cc7a62a59,google_play,5,positive,positive,neutral,positive,Extraordinary
a187b5b1fd0096c39e3871c83fad51f2ab80593bcbb4a5504b2639a994be8953,google_play,1,negative,negative,neutral,negative,"ইন্টারনেট থাকা সত্ত্বেও ইন্টারনেট নাই বলে অ্যাপ ওপেন হয় না। আর ইসলামি শরীয়াহ ভিত্তিক ব্যাংকিং নাই, একাউন্ট সুদমুক্ত/ইন্টারেস্ট বন্ধ করা যায় না। এ এক আজব ব‌্যাংক"
e718ff134a53de113f64638aa36f93d8e92e0781c933e6142ed260d681e08835,google_play,1,negative,negative,neutral,negative,can't login 5G mobile internet
15ecbd648ffece39410e7571292247896c3592ef8a77eb71d82c4ed6a64935c7,google_play,1,negative,negative,neutral,positive,very nice app
d814a26f2595d53ed23dbcb57b92dbb25b49e66ff4d8ab817acb4197a12a5b77,google_play,4,positive,positive,positive,neutral,"Please add Goal based Dps like City bank citytouch app.Dps tenure start from 6,7,8,9,10 month to 120 month.Add lakhopati and millonare deposit scheme in astha app.Please add debit card and check book request option in astha app.Upgrade astha app for fast and covinient service. Please add deposit account add or remove system in astha app.Add abiram,Freedom Fdr encashment option in astha app. Add interest turn off system in app so that these customers cannot received interest in their account."
b17e8a197f10060352903fa0e92875628d4dfdef228ebb205f17eb946135caf5,google_play,5,positive,positive,neutral,positive,nice 👍
96fff25173cbdb92bcf1f85b9a3254c02f114f23918cf5660e79da5491e6ccf4,google_play,1,negative,negative,neutral,negative,2 din por por i update chay... 0 star deua dorkar
99ee5e40c72d017b858cd3ae62e9a1658a337cd427e37ddf8aaae7085b0ee30c,google_play,5,positive,positive,neutral,positive,alhumduillah ami Astha apps er maiddome loan peyechi
6afb8ac577ef6cb38d4c0c9ef58a831f634dcaf2ffced1de2373d81b6f61f58b,google_play,1,negative,negative,neutral,neutral,Easy and Smoothly
c40c24a55ac50836e1f8e25f723745561721e17a0a73ce84bedaffe16c4cec97,google_play,3,neutral,neutral,neutral,negative,before have email address update option but now don't have. 🥺
3c0a43795ccde0412adbbc8e9fe7be596a996908657866d434bb856acd74d70b,google_play,5,positive,positive,neutral,neutral,supper
34ba8973d93ee2c55ef59bf068d8ca28412c8ce8a0e714d94069716feae7ac7b,google_play,5,positive,positive,neutral,positive,"Arguably, the finest banking app in the country."
4eb6236102ce812e5d7f30f1dc0e490afce8085921970ba68c8d5654cdc29bf5,google_play,1,negative,negative,neutral,negative,bug specialist super trash optimize app
9d974fe153184aeeb1d51a0e2792dd2e5ab19001e2e7e0c518ff6c77d0850fda,google_play,5,positive,positive,neutral,neutral,Smart
fd5b754699a010c505e4bcf7a87c3802d3df73ccf48750786f933393cd619c9b,google_play,5,positive,positive,neutral,positive,very Soft Apps
8373120ffdc38f99d34b78cce7e6e98218c9008eff106dc2d26f72c1d719ff9e,google_play,5,positive,positive,neutral,positive,Nice app
41193a8b64058bb9395caf06baefb5ff2b058bb58d8d02025afacbf0e5e15974,google_play,1,negative,negative,neutral,neutral,bug loading time only
eca57e72406230497cb037698be1c0d2843672909ce1f3b48e0732b25e4a7078,google_play,5,positive,positive,negative,negative,The app is slow to use need to improve.
901453355b6ad0ceefc018ea1fd47dcc058546277d5d3fd21f20954779e54a32,google_play,5,positive,positive,neutral,positive,Super
39cc6cad887a8069dfa5036121599e4352003202dc7aeb23725ad99e2cc67568,google_play,3,neutral,neutral,negative,neutral,নতুন অ্যাকাউন্ট খোলার কোনো অপশন খুঁজে পাওয়া যাচ্ছে না কি সমস্যা
a93f5b5dfd78cf2b3b760dfa4645251ddae692c376a2578f830e6f6c5f758495,google_play,1,negative,negative,negative,neutral,slower than others
2f675980e02b4901daffe75ec1fdc69d691873ce693187355dde886c0bfad242,google_play,3,neutral,neutral,negative,negative,"Still have bug !!! Happened to me 2 times, during NPSB fund transfer after providing OTP apps show ""transaction failed/error"". After that checked balance and found actually the fund was transferred !!!"
8260a1c048284df4ae7517979a8d4560a324210ea2f0bb383cd3fb81e0c9eeca,google_play,3,neutral,neutral,positive,negative,"I have been experiencing excellent banking services with BRAC Bank for the last 6 years. But the app is so laggy, so please fix it as soon as possible. Please add a feature to enable or disable foreign transactions for debit cards directly through the app. Additionally, some features need better reorganization for improved usability. The Desco prepaid bill pay feature is missing… I will give 5 stars if they fix these issues. Thanks."
d7a12d70a085c1fcbb94ff504cb40ab09b7d245b97cbb4dae25225b78c1ee279,google_play,1,negative,negative,neutral,negative,"I have disabled option to show balance in dashboard, still it is showing after update. Solve the issue asap."
ae8aee8452972260fd8697d90d6fc4512ddf869abfa1411c3112c343893df07e,google_play,2,negative,negative,neutral,negative,এপ্লিকেশন লোড হয় ওপেন হতে সময় লাগে অনেক। 😥
9ba411f6800d8566ea539500690dd576bc52e2f0f299506649c08311706e56be,google_play,4,positive,positive,neutral,neutral,Please add an option to remove profile picture from astha as like by default.
403d9d3b5b91518ea36b4b7e460f6d3b097888c734c6ace988d23215bceadea0,google_play,1,negative,negative,neutral,negative,"After the latest update, there is a bug, from user settings show amount in dashboard cannot be disabled. it shows the amount all the time. this is ridiculous from a bank like BRAC Bank."
a7b78cb236e546612e2d34afe2fdf819b4915e532d9165a6c1069ecafa1638ef,google_play,4,positive,positive,neutral,positive,very nice experience I am very happy
2b876e9035916a943cfd3f38097c2490a440e88d27af17bc01b7389d00dee38b,google_play,1,negative,negative,neutral,neutral,সবার জন্য ইনস্ট্যান্ট লোন সার্ভিস চালু করুন
916ad2afd076eb2bfd178e66ccf9c1c6e5f2a62ada9dafb835ebdef8910c6dad,google_play,4,positive,positive,neutral,neutral,show balance on dashboard অফ করে রাখলেও অটো অন হয়ে যায়।
bcff90ceac05515227c4962be07a8285f2a4b4f32002300f672988641bdca521,google_play,1,negative,negative,neutral,negative,"খুবই স্লো, এটাকে ফাস্ট বলে তারা আসলে সাজানো লোক। এটা ঠিক করার অনুরোধ করা হলো, সাথে ওয়েব সাইট টাও ঠিক করা হোক।"
dde16c778de4c10e1ed34d6bfd7550a59212aeda0187500d9a14669de8d75b67,google_play,4,positive,positive,neutral,negative,Very Effective but takes too time to log-in.
fd9d0de6ef70b7388daff7857733d6c917dc850e47524b1af1bea2e6e9a20c61,google_play,1,negative,negative,neutral,neutral,can change the status bar themes to dynamic on android.. black bar looks like old UI of android.
ba0bf48a3a3979efa70bf1f30c0cd1b69c32181d2b1bd550a431a0c84ed53325,google_play,5,positive,positive,neutral,positive,Beautiful
86e6002cc5e63e247265daa862c1e42dfbf89f5604964be556430c247a7eb2d6,google_play,5,positive,positive,neutral,positive,I am satisfied for this service
86371354ef2f34569f2d1a95b33ea91176a09b8081635a88a86606333c658a06,google_play,4,positive,positive,neutral,positive,nice app
d1805a68f6497b92d731ddc1f53368786f983ecce3bc2e034af482a6213265ce,google_play,1,negative,negative,neutral,negative,This app is more than a bank of bugs. They are always prepared for take there all kind of charge timely but when it comes to provide service they become as like there apps. It’s take more than 30 sec to change any menu. They are mostly raised bank in BD but I think they developer their app by intern or trainee. Their some customer care person doesn’t provide satisfied service both in phone & branch. Recently their toll free service alongside app doesn’t working.
fe3089b064f909d548643ca40aa8c7ac2a142ca08ef59580ee52d16befda37bd,google_play,5,positive,positive,neutral,positive,Such an easily understandable app featured with all connected facilities
61df886b4e7f51007652ddd106fb4cf8256d553953b74ec10a16e5ee0ee87620,google_play,1,negative,negative,neutral,negative,It takes too much time and attempt to do anything on this app. Always showing unable to process.
c88e91b206258da1cf9dedc39a804e24e0f7139d3c47e89df65de9cb7258721c,google_play,2,negative,negative,negative,positive,"আপনাদের এমএফএস কোম্পানি বিকাশ এর অ্যাপ কত সুন্দর বর্তমানে দেখলেই ভালো লাগে, আর আপনারা ব্র্যাক ব্যাংক, কিন্তু আপনাদের এই অ্যাপ ব্যবহার করলে মনে হয়, যে সেই আদিম যুগে ফিরে এসেছি, এত বাজে অভিজ্ঞতা এই পর্যন্ত আমার হয়নি, আপনারা ব্যাংক হিসেবে ভালো, আপনাদের সার্ভিস বলেন, ব্যাংক এর এটিএম কার্ড বলেন সব কিছুই দেখতে অনেক সুন্দর কিন্তু এই অ্যাপ সব কিছু শেষ করে দিয়েছে। যায় হোক ভাই আপনারা অ্যাপ এর ইন্টারফেইস UI সুন্দর করেন, এই অ্যাপে লগইন করলে মন খারাপ করে যায়🙃"
3c92064f5664c9aedebb84773823d08f811dad8519724d00d073d0884c78314d,google_play,2,negative,negative,neutral,negative,In your last update you screwed up the show balance in the dashboard toggle button. That button resets back automatically. fix it asap. also try to make the app faster. Really slow compared to other banking apps.
8750a8af8063bace2a9d01ddcea98fc358188a62494df80c3bc5bde15d061d56,google_play,5,positive,positive,neutral,negative,Please update the app. I got some bugs in the app.
a3db60b9269270dd5a6274964443bfc8746fc985d0ff2024add4da520ebbb6e9,google_play,5,positive,positive,neutral,positive,user friendly
4d9fcf76dfb02ab930f5c322b7177951f22cfec90973262b773429c8ace8c190,google_play,5,positive,positive,neutral,neutral,need loan
c961908faec45ad326b1b7e95008924e3c4488704fc04598c0c110bf46d90af6,google_play,5,positive,positive,neutral,positive,Better experience Account security safe and secure... service provide instant alart more than better experience 🥰
21fec1322031b1c54c3bf57cd95032da1e683346bec20af4268e0d51dab5530b,google_play,5,positive,positive,neutral,positive,Satisfied
83e41003f54a79ecf21da67597f6bc0e919ab7166b4184d1e765948da688e03f,google_play,3,neutral,neutral,negative,neutral,"it's work slowly, more loading time"
4af1e87919df6bc8f70e2670a1f6eaf57bea1b3d14bad6ac4fb2abdb4b31effc,google_play,5,positive,positive,neutral,positive,Splendid!
276371887ef54c4057ee965bb1053c203378b74d752f1d5453029c70c263b76a,google_play,5,positive,positive,neutral,negative,কেমন ভাবে বুঝবো
12014be83d9e4b4977acd19ef8c9cedc4e80ad49fab4f6b3cbe2bdc44a819143,google_play,5,positive,positive,neutral,positive,very friendly
51f08bb4e89316084e649b82dc02df8abea99c1ddfe2073fd167bbbb137875d8,google_play,3,neutral,neutral,positive,negative,"*Good Security, but Poor Practical Usability*. AASTHA Web’s QR-only login creates major issues for small business owners. There’s no username/password option like other banks, so the owner must scan the QR code personally every time. In many small businesses, accountants handle daily transactions while the owner keeps control of the app and OTP. This workflow is now impossible. Please add a secure username-password login option alongside QR login to support real-world business use."
c9d92d278fcd2c8204f3f7646194fc960854fea4f4cdd81db9b7c3b8ff5df967,google_play,5,positive,positive,neutral,positive,Wonderful Experience❤️
b73070c9fcf0eb675a1aa9555d3269785453178690cb26bbaa2ed487cf84487b,google_play,1,negative,negative,neutral,negative,wrost customer service they don't reply email. as i opened my account from saudi Arabia cannot acces there call center
f721ecb5718a12d907301b8115a1bbb4c78044d5f70eb09f2d9d1eaa3b5e33b2,google_play,2,negative,negative,negative,neutral,"অনেক দিন ধরে আস্থা এ্যাপ ব্যবহার করছি কোন সমস্যা নেই, হটাৎ ই এ্যাপ ওপেন হচ্ছে না, ""This Device is rooted. You Can't use this app"" লেখা দেখাচ্ছে। ব্র্যাক ব্যাংকের উচিত এই সমস্যার সমাধান করা।"
b50f2bd0f99153e4379f6dfe53883acc6c09a121b7758827731f617ac4e70cd8,google_play,1,negative,negative,positive,negative,"এই অ্যাপ সার্ভিস ভালো নয়। আমি 17 দিন হলো অ্যাকাউন্ট ওপেন করেছি, অ্যাপের মাধ্যমে। কিন্তু account hold করে রেখেছে. সমাধান পাচ্ছিনা।"
c0765180a9053f2b83b26f3faf477bba444708a566f43581a1aeea260c7b1fdb,google_play,5,positive,positive,neutral,neutral,★★★★★
5778d9f54f8ad6fadcc79d1889462bb0e57cddca64c8ca03b7a395094cb5ee71,google_play,3,neutral,neutral,negative,negative,facing OTP problem
944c21a958655c448f5ee76e14e39ae8c92c00aaf53c51e13fe7797b0ea2d68b,google_play,5,positive,positive,neutral,positive,It's an amazing app.
62cc2271e5d22dee60ae92fc045bbb42b3855431c057e1ebf065c6a3afec6759,google_play,3,neutral,neutral,negative,negative,doesn't work in china. server is very slow.
230196794059400c2a3d0ee1a1d6b33868867492d1b31f56d46470b09ffdebf8,google_play,1,negative,negative,neutral,negative,"আপনাদের এপস খুবই দূর্বল এপস অপেন হতে অনেক সময় লাগে , আবার অনেক সময় লগিন হয়ই না, লোডিং নেয় অনেক, এগুলো ঠিক করুন"
404ba6e6e466cbcae0873ba3517e6917e0216f07e17153686002cadfeeaeeb82,google_play,3,neutral,neutral,negative,negative,"The app service is good but the only problem is that the apps work very slowly, please make it a little smoother."
2a10244f0922a39332deb91f4d754227d7c8f598fa32c271e2b37862350b2188,google_play,5,positive,positive,neutral,positive,Superb
d436333cf395244078c2374e45d813b7a2c001d9978230cd829fca58f01463a1,google_play,5,positive,positive,neutral,positive,Amazing Apps
e5a69c0f21b220391d9622cf9d7424886a07c278065c4704af377f1a93cf7844,google_play,5,positive,positive,neutral,positive,"Nice & Comfortable, thanks Astha."
b2f8da5aada1894573f240d564bcc3e240244722e0811cbc0cfb54889960579f,google_play,3,neutral,neutral,negative,negative,tooo much slow app
6166695a0bb68731a1e1db70b383d0ac6ad804e342aff3e75815c72e4db3dde3,google_play,5,positive,positive,neutral,neutral,Jidan
adf9ef2a3d4c8263cebe9a448d2e3245272fc8d329a20f2f850102ec93737e25,google_play,1,negative,negative,neutral,negative,Couldn’t log in. Giving SMS the phone is rooted.
b71599dbf1f3fa3547c4832d1964b719a4012ad2e79588efdc5e248a0ba9c499,google_play,1,negative,negative,neutral,negative,এর চেয়ে স্লো কোন এপস্ আছে মনে হয় না..
2fa2e6a36f7f545d410c68ce029a586fad198d61f66f93f8566cb187d7f35ffd,google_play,3,neutral,neutral,neutral,negative,"Dear Team, the app is very good, but loading time or ui is very Slow, please update the UI/ loading time,,& sometimes I can't access the app, various issues arise."
703250fe90ebe0b113d2cc0865d99851198aa6b71a0c93bb645c76edcddf7457,google_play,2,negative,negative,neutral,negative,why astha is not use without card
30ed774efdf574f4703af53d9deb5a789fcdd000814a8126728edc99a277000b,google_play,5,positive,positive,neutral,positive,very useful apps🥰
edec14cab463c62f5d6407c36d82903e300beba233edc3e34c5cbc9707e6ec6c,google_play,5,positive,positive,neutral,positive,"complete banking package,,, Outstanding banking app."
2588522a972daa5506e11d8f54a8ee9fb59295d40825905fd61c9a0af831adcf,google_play,5,positive,positive,neutral,positive,nice app
7a292c0dda4dba8988fd1ad303d01508640f7afb0c16cc53f557da8b9f4b3d66,google_play,5,positive,positive,positive,neutral,"transaction, payment, cash withdraw, fund Transfer very fast"
305204c545271aed6f20a13dca7de35d344d23be5c22c0c3e2e4e5ec3669e595,google_play,5,positive,positive,neutral,positive,Alhamdulillah
779287ef68cb8bcfff6ae74362523b3d6fcecfb326a36c404ef139678c91b4fb,google_play,1,negative,negative,neutral,negative,"Recent updates since, last year, and the policy to use latest Android version has made the App, a bloody bloatware. Even after change devices with latest features, it so damn heavy. It takes ages to load and the constant updates make it a daily chore to use it. t's saying it's for security and blah blah lots of stuff, but it's not responsive. Now there are more popups in the app, insurance, and this and that, what nonsense. It was supposed to be a simple gateway for personal banking, now its"
d0568627e6b07a445adb921d9c3af99ea11428b1044e1251698676aa214f45aa,google_play,5,positive,positive,neutral,positive,Very supportive app
18c5cad5bf6b3e32cd8e78c0df40bdac022518778f9ebdb13454e2ffe4f65220,google_play,5,positive,positive,neutral,positive,Very nice app
9b66754ccfa4fb07689f7649ab92bcfdfa968426ba52e81d877ac3a96b66ce4f,google_play,5,positive,positive,neutral,positive,সত্যি খুব অসাধারণ এ্যাপস
0820dcc7c4209b3566f55873be3df4f80e3496c70dbbb4231c86b8f109b47dcd,google_play,2,negative,negative,neutral,negative,"This app is so annoying! Every time I click on something, it just keeps loading, then a text appears saying “loading” again and again. please Don't say i've poor internet. Using cellfin,ibbl,rocket,ebl apps without any loading sms or this kinds of text."
7fd29d570c852bf1a50061015a1b5eacff80c5510fbd01d89c8c930e46b3b1ac,google_play,5,positive,positive,neutral,neutral,Vey existing Experience for me
